date,utc_hour,slot,ERA5_T2M,ERA5_D2M,ERA5_U10,ERA5_V10,ERA5_CAPE,ERA5_SP,ERA5_t_500hPa,ERA5_t_700hPa,ERA5_t_850hPa,ERA5_q_500hPa,ERA5_q_700hPa,ERA5_q_850hPa,ERA5_u_500hPa,ERA5_u_700hPa,ERA5_u_850hPa,ERA5_v_500hPa,ERA5_v_700hPa,ERA5_v_850hPa,K_INDEX_ERA5,TOTALS_TOTALS_ERA5,LIFTED_INDEX_ERA5
2018-12-06,12,2,299.499267578125,290.8576354980469,-1.556884765625,0.00360107421875,9.75,91404.765625,268.5335693359375,282.18365478515625,292.7371826171875,0.0014262394979596,0.0087572038173675,0.0123043768107891,-2.650909423828125,-0.89105224609375,-5.3389739990234375,-10.7900390625,-3.112045288085937,0.8447723388671875,36.23153912425033,41.12442075610158,-18.438907398897058
2018-12-06,18,3,295.30303955078125,292.461181640625,-2.9050750732421875,1.189666748046875,70.75,91692.3125,268.8646850585937,281.91046142578125,291.00885009765625,0.0002152123634004,0.0084804147481918,0.012807136401534,-1.9089813232421875,-2.4246978759765625,-6.3712158203125,-9.302093505859377,-3.648880004882813,0.8874053955078125,34.671254763007084,39.23661638200284,-16.379459156709615
2018-12-07,0,0,293.44989013671875,291.5025329589844,-1.9954986572265625,0.2047119140625,35.875,91488.65625,268.02410888671875,282.9915466308594,292.8197937011719,0.0003937440924346,0.0080637317150831,0.009429570287466,1.0731201171875,-3.643218994140625,-5.200408935546875,-8.4493408203125,-2.470794677734375,-0.5094146728515625,32.44744018614283,39.35114621520035,-19.030978932100183
2018-12-07,6,1,299.8905639648437,288.1211853027344,-3.0568389892578125,0.674072265625,0.0,91715.71875,267.9049377441406,281.5482177734375,290.88153076171875,0.0004701816942542,0.0083040464669466,0.0108272321522235,-4.6417083740234375,-5.155853271484375,-4.955902099609375,-10.288650512695312,-2.355712890625,0.759429931640625,33.709653863310706,39.04888742566098,-17.211887135225183
2018-12-07,12,2,299.635498046875,289.1920471191406,-2.3550567626953125,0.9011077880859376,0.0,91477.15625,267.82452392578125,281.9195251464844,292.845947265625,0.0007263049483299,0.0074508748948574,0.0104315429925918,-4.602706909179688,-3.71337890625,-5.81768798828125,-8.861129760742188,0.214019775390625,0.638458251953125,34.13431608080855,40.77844240665428,-19.256717457490808
2018-12-07,18,3,293.6787109375,291.2103881835937,-2.8342437744140625,1.0399627685546875,17.375,91773.75,267.08135986328125,282.23590087890625,292.11920166015625,0.0006516452413052,0.0061935558915138,0.0098259821534156,-5.3453369140625,-2.7579498291015625,-4.561325073242188,-6.542022705078125,-0.3510589599609375,0.6824493408203125,31.97147896289813,40.93246408700933,-19.273135914522058
2018-12-08,0,0,293.81866455078125,291.78253173828125,-2.644256591796875,0.8115081787109375,6.5,91648.140625,266.33135986328125,281.84332275390625,291.264404296875,0.0004333830438554,0.0058005265891551,0.0095010250806808,-5.2228851318359375,-1.5237274169921875,-6.74554443359375,-7.8329620361328125,-1.0241546630859375,1.0450897216796875,31.541273349523383,41.25270965099328,-19.168338551240808
2018-12-08,6,1,299.8328552246094,289.3645935058594,-3.465423583984375,0.6952972412109375,0.0,91838.953125,266.74560546875,281.7372436523437,290.9228820800781,0.0003571911947801,0.0054244957864284,0.0111812762916088,-7.167037963867188,-2.265609741210937,-5.422775268554688,-8.378921508789062,-1.4282379150390625,0.5530242919921875,32.19580503702161,41.7629474341869,-18.412570728975183
2018-12-08,12,2,299.55694580078125,289.8104248046875,-2.1188507080078125,0.9276123046875,18.875,91586.0,267.2413635253906,280.28778076171875,292.7786560058594,0.0004211766645312,0.0076449215412139,0.0112014524638652,-6.0455322265625,-1.181182861328125,-4.8553466796875,-7.120880126953125,-4.891403198242188,1.163055419921875,37.245885723829076,42.647381418943304,-19.772586598115808
2018-12-08,18,3,294.13287353515625,291.76971435546875,-2.87237548828125,0.899017333984375,3.75,91798.09375,268.42791748046875,280.9234619140625,290.99285888671875,0.0003844094462692,0.0040434263646602,0.0118386559188365,-4.625656127929688,-3.723419189453125,-6.23431396484375,-5.31689453125,-2.4302520751953125,0.9609375,30.673561775684178,39.12567984461773,-16.800235523897058
